,cand_nm,economic_region,contb_receipt_dt_format,contb_receipt_amt
3718,"Romney, Mitt",Plains,2012-06-15 00:00:00,-2500.0
3719,"Romney, Mitt",Plains,2012-06-19 00:00:00,-3860.0
3720,"Romney, Mitt",Plains,2012-06-20 00:00:00,-625.0
3721,"Romney, Mitt",Plains,2012-06-21 00:00:00,-2500.0
3722,"Romney, Mitt",Plains,2012-06-22 00:00:00,-2500.0
3723,"Romney, Mitt",Plains,2012-06-25 00:00:00,-13600.0
3724,"Romney, Mitt",Plains,2012-06-26 00:00:00,-7219.0
3725,"Romney, Mitt",Plains,2012-06-27 00:00:00,-1250.0
3726,"Romney, Mitt",Plains,2012-06-28 00:00:00,-110.0
3727,"Romney, Mitt",Plains,2012-06-30 00:00:00,-19567.0
3728,"Romney, Mitt",Plains,2012-07-02 00:00:00,-10000.0
3729,"Romney, Mitt",Plains,2012-07-03 00:00:00,-250.0
3730,"Romney, Mitt",Plains,2012-07-05 00:00:00,-850.0
3731,"Romney, Mitt",Plains,2012-07-06 00:00:00,-6875.0
3732,"Romney, Mitt",Plains,2012-07-09 00:00:00,-1308.89
3733,"Romney, Mitt",Plains,2012-07-10 00:00:00,-1000.0
3734,"Romney, Mitt",Plains,2012-07-11 00:00:00,-2500.0
3735,"Romney, Mitt",Plains,2012-07-13 00:00:00,-100.0
3736,"Romney, Mitt",Plains,2012-07-15 00:00:00,-1265.0
3737,"Romney, Mitt",Plains,2012-07-16 00:00:00,-2000.0
3738,"Romney, Mitt",Plains,2012-07-17 00:00:00,-28551.12
3739,"Romney, Mitt",Plains,2012-07-19 00:00:00,-10000.0
3740,"Romney, Mitt",Plains,2012-07-20 00:00:00,-1540.0
3741,"Romney, Mitt",Plains,2012-07-24 00:00:00,-8436.0
3742,"Romney, Mitt",Plains,2012-07-25 00:00:00,-250.0
3743,"Romney, Mitt",Plains,2012-07-26 00:00:00,-2500.0
3744,"Romney, Mitt",Plains,2012-07-27 00:00:00,-1107.15
3745,"Romney, Mitt",Plains,2012-07-29 00:00:00,-1250.0
3746,"Romney, Mitt",Plains,2012-07-30 00:00:00,-10385.0
3747,"Romney, Mitt",Plains,2012-07-31 00:00:00,-90920.0
3748,"Romney, Mitt",Plains,2012-08-06 00:00:00,-241.52
3749,"Romney, Mitt",Plains,2012-08-07 00:00:00,-8750.0
3750,"Romney, Mitt",Plains,2012-08-10 00:00:00,-1000.0
3751,"Romney, Mitt",Plains,2012-08-11 00:00:00,-250.0
3752,"Romney, Mitt",Plains,2012-08-12 00:00:00,-4755.0
3753,"Romney, Mitt",Plains,2012-08-13 00:00:00,-3175.0
3754,"Romney, Mitt",Plains,2012-08-14 00:00:00,-2500.0
3755,"Romney, Mitt",Plains,2012-08-15 00:00:00,-7975.0
3756,"Romney, Mitt",Plains,2012-08-16 00:00:00,-5475.0
3757,"Romney, Mitt",Plains,2012-08-17 00:00:00,-1902.02
3758,"Romney, Mitt",Plains,2012-08-18 00:00:00,-150.0
3759,"Romney, Mitt",Plains,2012-08-20 00:00:00,-11000.0
3760,"Romney, Mitt",Plains,2012-08-21 00:00:00,-150.0
3761,"Romney, Mitt",Plains,2012-08-22 00:00:00,-8100.0
3762,"Romney, Mitt",Plains,2012-08-23 00:00:00,-5500.0
3763,"Romney, Mitt",Plains,2012-08-24 00:00:00,-9686.0
3764,"Romney, Mitt",Plains,2012-08-27 00:00:00,-7500.0
3765,"Romney, Mitt",Plains,2012-08-28 00:00:00,-3660.0
3766,"Romney, Mitt",Plains,2012-08-30 00:00:00,-5251.36
3767,"Romney, Mitt",Plains,2012-08-31 00:00:00,-2500.0
3768,"Romney, Mitt",Plains,2012-09-01 00:00:00,-16.0
3769,"Romney, Mitt",Plains,2012-09-03 00:00:00,-3000.0
3770,"Romney, Mitt",Plains,2012-09-05 00:00:00,-7250.0
3771,"Romney, Mitt",Plains,2012-09-06 00:00:00,-45.0
3772,"Romney, Mitt",Plains,2012-09-07 00:00:00,-8045.0
3773,"Romney, Mitt",Plains,2012-09-09 00:00:00,-1500.0
3774,"Romney, Mitt",Plains,2012-09-11 00:00:00,-2500.0
3775,"Romney, Mitt",Plains,2012-09-14 00:00:00,-2515.0
3776,"Romney, Mitt",Plains,2012-09-16 00:00:00,-2500.0
3777,"Romney, Mitt",Plains,2012-09-17 00:00:00,-13500.0
3778,"Romney, Mitt",Plains,2012-09-18 00:00:00,-241.5
3779,"Romney, Mitt",Plains,2012-09-19 00:00:00,-35.18
3780,"Romney, Mitt",Plains,2012-09-24 00:00:00,-900.0
3781,"Romney, Mitt",Plains,2012-09-25 00:00:00,-500.0
3782,"Romney, Mitt",Plains,2012-09-26 00:00:00,-2000.0
3783,"Romney, Mitt",Plains,2012-09-27 00:00:00,-2869.73
3784,"Romney, Mitt",Plains,2012-09-29 00:00:00,-8703.0
3785,"Romney, Mitt",Plains,2012-09-30 00:00:00,-250.0
3786,"Romney, Mitt",Plains,2012-10-01 00:00:00,-2500.0
3787,"Romney, Mitt",Plains,2012-10-04 00:00:00,-3000.0
3788,"Romney, Mitt",Plains,2012-10-05 00:00:00,-4655.0
3789,"Romney, Mitt",Plains,2012-10-06 00:00:00,-1500.0
3790,"Romney, Mitt",Plains,2012-10-07 00:00:00,-2500.0
3791,"Romney, Mitt",Plains,2012-10-09 00:00:00,-1025.0
3792,"Romney, Mitt",Plains,2012-10-10 00:00:00,-880.09
3793,"Romney, Mitt",Plains,2012-10-11 00:00:00,-300.0
3794,"Romney, Mitt",Plains,2012-10-16 00:00:00,-1100.0
3795,"Romney, Mitt",Plains,2012-10-17 00:00:00,-500.0
3796,"Romney, Mitt",Plains,2012-10-19 00:00:00,-4900.0
3797,"Romney, Mitt",Plains,2012-10-21 00:00:00,-5000.0
3798,"Romney, Mitt",Plains,2012-10-22 00:00:00,-10468.65
3799,"Romney, Mitt",Plains,2012-10-24 00:00:00,-25.0
3800,"Romney, Mitt",Plains,2012-10-25 00:00:00,-2000.0
3801,"Romney, Mitt",Plains,2012-10-26 00:00:00,-500.0
3802,"Romney, Mitt",Plains,2012-10-27 00:00:00,-2500.0
3803,"Romney, Mitt",Plains,2012-10-30 00:00:00,-25742.0
3804,"Romney, Mitt",Plains,2012-11-01 00:00:00,-131.75
3805,"Romney, Mitt",Plains,2012-11-02 00:00:00,-113.46
3806,"Romney, Mitt",Plains,2012-11-03 00:00:00,-14250.0
3807,"Romney, Mitt",Plains,2012-11-04 00:00:00,-2500.0
3808,"Romney, Mitt",Plains,2012-11-05 00:00:00,-3050.0
3809,"Romney, Mitt",Plains,2012-11-06 00:00:00,-5000.0
3810,"Romney, Mitt",Plains,2012-11-12 00:00:00,-50.0
3811,"Romney, Mitt",Plains,2012-11-13 00:00:00,-100.0
3812,"Romney, Mitt",Plains,2012-11-19 00:00:00,-6100.0
3813,"Romney, Mitt",Plains,2012-11-27 00:00:00,-1000.0
3814,"Romney, Mitt",Plains,2012-11-30 00:00:00,-550.0
3815,"Romney, Mitt",Plains,2012-12-01 00:00:00,-900.0
3816,"Romney, Mitt",Plains,2012-12-03 00:00:00,-1000.0
3817,"Romney, Mitt",Plains,2012-12-04 00:00:00,-2500.0
3818,"Romney, Mitt",Plains,2012-12-13 00:00:00,-14035.0
3819,"Romney, Mitt",Plains,2012-12-14 00:00:00,-2500.0
3820,"Romney, Mitt",Plains,2012-12-19 00:00:00,-3500.0
3821,"Romney, Mitt",Plains,2012-12-20 00:00:00,-2500.0
3822,"Romney, Mitt",Plains,2012-12-31 00:00:00,-8150.0
3823,"Romney, Mitt",Rocky Mountain,2011-05-10 00:00:00,-2500.0
3824,"Romney, Mitt",Rocky Mountain,2011-05-23 00:00:00,-3500.0
3825,"Romney, Mitt",Rocky Mountain,2011-05-31 00:00:00,-2500.0
3826,"Romney, Mitt",Rocky Mountain,2011-06-07 00:00:00,-2500.0
3827,"Romney, Mitt",Rocky Mountain,2011-06-13 00:00:00,-2500.0
3828,"Romney, Mitt",Rocky Mountain,2011-06-15 00:00:00,-2500.0
3829,"Romney, Mitt",Rocky Mountain,2011-06-17 00:00:00,-250.0
3830,"Romney, Mitt",Rocky Mountain,2011-06-22 00:00:00,-2560.36
3831,"Romney, Mitt",Rocky Mountain,2011-06-24 00:00:00,-3000.0
3832,"Romney, Mitt",Rocky Mountain,2011-06-29 00:00:00,-2500.0
3833,"Romney, Mitt",Rocky Mountain,2011-07-01 00:00:00,-5075.0
3834,"Romney, Mitt",Rocky Mountain,2011-07-06 00:00:00,-5050.0
3835,"Romney, Mitt",Rocky Mountain,2011-07-11 00:00:00,-1000.0
3836,"Romney, Mitt",Rocky Mountain,2011-07-13 00:00:00,-2500.0
3837,"Romney, Mitt",Rocky Mountain,2011-07-15 00:00:00,-10000.0
3838,"Romney, Mitt",Rocky Mountain,2011-07-19 00:00:00,-2500.0
3839,"Romney, Mitt",Rocky Mountain,2011-08-01 00:00:00,-15000.0
3840,"Romney, Mitt",Rocky Mountain,2011-08-15 00:00:00,-400.0
3841,"Romney, Mitt",Rocky Mountain,2011-08-24 00:00:00,-4000.0
3842,"Romney, Mitt",Rocky Mountain,2011-08-26 00:00:00,-3500.0
3843,"Romney, Mitt",Rocky Mountain,2011-08-29 00:00:00,-7500.0
3844,"Romney, Mitt",Rocky Mountain,2011-09-06 00:00:00,-1030.0
3845,"Romney, Mitt",Rocky Mountain,2011-09-11 00:00:00,-2500.0
3846,"Romney, Mitt",Rocky Mountain,2011-09-15 00:00:00,-150.0
3847,"Romney, Mitt",Rocky Mountain,2011-09-19 00:00:00,-500.0
3848,"Romney, Mitt",Rocky Mountain,2011-09-20 00:00:00,-2500.0
3849,"Romney, Mitt",Rocky Mountain,2011-09-21 00:00:00,-2500.0
3850,"Romney, Mitt",Rocky Mountain,2011-09-23 00:00:00,-500.0
3851,"Romney, Mitt",Rocky Mountain,2011-09-26 00:00:00,-500.0
3852,"Romney, Mitt",Rocky Mountain,2011-09-30 00:00:00,-3000.0
3853,"Romney, Mitt",Rocky Mountain,2011-10-11 00:00:00,-500.0
3854,"Romney, Mitt",Rocky Mountain,2011-10-13 00:00:00,-135.0
3855,"Romney, Mitt",Rocky Mountain,2011-10-20 00:00:00,-1600.0
3856,"Romney, Mitt",Rocky Mountain,2011-10-24 00:00:00,-2500.0
3857,"Romney, Mitt",Rocky Mountain,2011-10-25 00:00:00,-2510.0
3858,"Romney, Mitt",Rocky Mountain,2011-11-04 00:00:00,-168.0
3859,"Romney, Mitt",Rocky Mountain,2011-11-09 00:00:00,-10.0
3860,"Romney, Mitt",Rocky Mountain,2011-11-21 00:00:00,-3200.0
3861,"Romney, Mitt",Rocky Mountain,2011-11-29 00:00:00,-16.5
3862,"Romney, Mitt",Rocky Mountain,2011-11-30 00:00:00,-78.18
3863,"Romney, Mitt",Rocky Mountain,2011-12-06 00:00:00,-755.0
3864,"Romney, Mitt",Rocky Mountain,2011-12-12 00:00:00,-2500.0
3865,"Romney, Mitt",Rocky Mountain,2011-12-21 00:00:00,-500.0
3866,"Romney, Mitt",Rocky Mountain,2012-01-03 00:00:00,-100.0
3867,"Romney, Mitt",Rocky Mountain,2012-01-04 00:00:00,-2500.0
3868,"Romney, Mitt",Rocky Mountain,2012-01-09 00:00:00,-457.33
3869,"Romney, Mitt",Rocky Mountain,2012-01-10 00:00:00,-2500.0
3870,"Romney, Mitt",Rocky Mountain,2012-01-11 00:00:00,-500.0
3871,"Romney, Mitt",Rocky Mountain,2012-01-22 00:00:00,-250.0
3872,"Romney, Mitt",Rocky Mountain,2012-01-23 00:00:00,-2600.0
3873,"Romney, Mitt",Rocky Mountain,2012-02-09 00:00:00,-150.0
3874,"Romney, Mitt",Rocky Mountain,2012-02-10 00:00:00,-2500.0
3875,"Romney, Mitt",Rocky Mountain,2012-02-11 00:00:00,-250.0
3876,"Romney, Mitt",Rocky Mountain,2012-02-14 00:00:00,-2500.0
3877,"Romney, Mitt",Rocky Mountain,2012-02-18 00:00:00,-102.0
3878,"Romney, Mitt",Rocky Mountain,2012-02-22 00:00:00,-60.0
3879,"Romney, Mitt",Rocky Mountain,2012-02-23 00:00:00,-2025.0
3880,"Romney, Mitt",Rocky Mountain,2012-02-24 00:00:00,-1072.1
3881,"Romney, Mitt",Rocky Mountain,2012-02-25 00:00:00,-45.0
3882,"Romney, Mitt",Rocky Mountain,2012-02-29 00:00:00,-10.0
3883,"Romney, Mitt",Rocky Mountain,2012-03-01 00:00:00,-3750.0
3884,"Romney, Mitt",Rocky Mountain,2012-03-02 00:00:00,-5350.0
3885,"Romney, Mitt",Rocky Mountain,2012-03-07 00:00:00,-5868.72
3886,"Romney, Mitt",Rocky Mountain,2012-03-15 00:00:00,-60.0
3887,"Romney, Mitt",Rocky Mountain,2012-03-19 00:00:00,-700.0
3888,"Romney, Mitt",Rocky Mountain,2012-03-21 00:00:00,-2500.0
3889,"Romney, Mitt",Rocky Mountain,2012-03-22 00:00:00,-2500.0
3890,"Romney, Mitt",Rocky Mountain,2012-03-29 00:00:00,-335.84000000000003
3891,"Romney, Mitt",Rocky Mountain,2012-03-30 00:00:00,-905.0
3892,"Romney, Mitt",Rocky Mountain,2012-04-02 00:00:00,-11150.0
3893,"Romney, Mitt",Rocky Mountain,2012-04-03 00:00:00,-250.0
3894,"Romney, Mitt",Rocky Mountain,2012-04-04 00:00:00,-35.0
3895,"Romney, Mitt",Rocky Mountain,2012-04-11 00:00:00,-235.0
3896,"Romney, Mitt",Rocky Mountain,2012-04-13 00:00:00,-3000.0
3897,"Romney, Mitt",Rocky Mountain,2012-04-18 00:00:00,-96.0
3898,"Romney, Mitt",Rocky Mountain,2012-04-20 00:00:00,-3006.0
3899,"Romney, Mitt",Rocky Mountain,2012-04-24 00:00:00,-10060.0
3900,"Romney, Mitt",Rocky Mountain,2012-04-25 00:00:00,-2500.0
3901,"Romney, Mitt",Rocky Mountain,2012-04-30 00:00:00,-1057.02
3902,"Romney, Mitt",Rocky Mountain,2012-05-01 00:00:00,-50.0
3903,"Romney, Mitt",Rocky Mountain,2012-05-02 00:00:00,-5000.0
3904,"Romney, Mitt",Rocky Mountain,2012-05-08 00:00:00,-1000.0
3905,"Romney, Mitt",Rocky Mountain,2012-05-10 00:00:00,-8000.0
3906,"Romney, Mitt",Rocky Mountain,2012-05-11 00:00:00,-7550.0
3907,"Romney, Mitt",Rocky Mountain,2012-05-14 00:00:00,-5134.0
3908,"Romney, Mitt",Rocky Mountain,2012-05-15 00:00:00,-10.0
3909,"Romney, Mitt",Rocky Mountain,2012-05-16 00:00:00,-2600.0
3910,"Romney, Mitt",Rocky Mountain,2012-05-17 00:00:00,-3000.0
3911,"Romney, Mitt",Rocky Mountain,2012-05-18 00:00:00,-2500.0
3912,"Romney, Mitt",Rocky Mountain,2012-05-21 00:00:00,-20050.0
3913,"Romney, Mitt",Rocky Mountain,2012-05-22 00:00:00,-3100.0
3914,"Romney, Mitt",Rocky Mountain,2012-05-23 00:00:00,-5000.0
3915,"Romney, Mitt",Rocky Mountain,2012-05-24 00:00:00,-2750.0
3916,"Romney, Mitt",Rocky Mountain,2012-05-25 00:00:00,-20.12
3917,"Romney, Mitt",Rocky Mountain,2012-05-30 00:00:00,-2500.0
3918,"Romney, Mitt",Rocky Mountain,2012-05-31 00:00:00,-7530.0
3919,"Romney, Mitt",Rocky Mountain,2012-06-01 00:00:00,-7045.3
3920,"Romney, Mitt",Rocky Mountain,2012-06-04 00:00:00,-6250.0
3921,"Romney, Mitt",Rocky Mountain,2012-06-05 00:00:00,-2750.0
3922,"Romney, Mitt",Rocky Mountain,2012-06-07 00:00:00,-2250.0
3923,"Romney, Mitt",Rocky Mountain,2012-06-08 00:00:00,-3200.0
3924,"Romney, Mitt",Rocky Mountain,2012-06-11 00:00:00,-8575.0
3925,"Romney, Mitt",Rocky Mountain,2012-06-12 00:00:00,-250.0
3926,"Romney, Mitt",Rocky Mountain,2012-06-15 00:00:00,-300.0
3927,"Romney, Mitt",Rocky Mountain,2012-06-18 00:00:00,-5500.0
3928,"Romney, Mitt",Rocky Mountain,2012-06-19 00:00:00,-5050.0
3929,"Romney, Mitt",Rocky Mountain,2012-06-20 00:00:00,-750.0
3930,"Romney, Mitt",Rocky Mountain,2012-06-21 00:00:00,-32500.0
3931,"Romney, Mitt",Rocky Mountain,2012-06-22 00:00:00,-20000.0
3932,"Romney, Mitt",Rocky Mountain,2012-06-25 00:00:00,-9188.0
3933,"Romney, Mitt",Rocky Mountain,2012-06-27 00:00:00,-4422.0
3934,"Romney, Mitt",Rocky Mountain,2012-06-29 00:00:00,-1915.0
3935,"Romney, Mitt",Rocky Mountain,2012-06-30 00:00:00,-26830.0
3936,"Romney, Mitt",Rocky Mountain,2012-07-02 00:00:00,-8210.0
3937,"Romney, Mitt",Rocky Mountain,2012-07-03 00:00:00,-1040.0
3938,"Romney, Mitt",Rocky Mountain,2012-07-05 00:00:00,-5300.0
3939,"Romney, Mitt",Rocky Mountain,2012-07-06 00:00:00,-12725.0
3940,"Romney, Mitt",Rocky Mountain,2012-07-07 00:00:00,-60.0
3941,"Romney, Mitt",Rocky Mountain,2012-07-09 00:00:00,-2500.0
3942,"Romney, Mitt",Rocky Mountain,2012-07-10 00:00:00,-7490.0
3943,"Romney, Mitt",Rocky Mountain,2012-07-11 00:00:00,-125.0
3944,"Romney, Mitt",Rocky Mountain,2012-07-13 00:00:00,-100.0
3945,"Romney, Mitt",Rocky Mountain,2012-07-15 00:00:00,-2500.0
3946,"Romney, Mitt",Rocky Mountain,2012-07-17 00:00:00,-28713.0
3947,"Romney, Mitt",Rocky Mountain,2012-07-19 00:00:00,-17550.0
3948,"Romney, Mitt",Rocky Mountain,2012-07-20 00:00:00,-770.0
3949,"Romney, Mitt",Rocky Mountain,2012-07-23 00:00:00,-3000.0
3950,"Romney, Mitt",Rocky Mountain,2012-07-24 00:00:00,-19553.0
3951,"Romney, Mitt",Rocky Mountain,2012-07-25 00:00:00,-2518.0
3952,"Romney, Mitt",Rocky Mountain,2012-07-26 00:00:00,-5750.0
3953,"Romney, Mitt",Rocky Mountain,2012-07-27 00:00:00,-500.0
3954,"Romney, Mitt",Rocky Mountain,2012-07-30 00:00:00,-21866.0
3955,"Romney, Mitt",Rocky Mountain,2012-07-31 00:00:00,-61645.0
3956,"Romney, Mitt",Rocky Mountain,2012-08-04 00:00:00,-5000.0
3957,"Romney, Mitt",Rocky Mountain,2012-08-07 00:00:00,-2500.0
3958,"Romney, Mitt",Rocky Mountain,2012-08-12 00:00:00,-7587.5
3959,"Romney, Mitt",Rocky Mountain,2012-08-13 00:00:00,-1000.0
3960,"Romney, Mitt",Rocky Mountain,2012-08-14 00:00:00,-1000.0
3961,"Romney, Mitt",Rocky Mountain,2012-08-15 00:00:00,-20175.0
3962,"Romney, Mitt",Rocky Mountain,2012-08-16 00:00:00,-8715.8
3963,"Romney, Mitt",Rocky Mountain,2012-08-17 00:00:00,-3930.0
3964,"Romney, Mitt",Rocky Mountain,2012-08-18 00:00:00,-2630.0
3965,"Romney, Mitt",Rocky Mountain,2012-08-19 00:00:00,-10.0
3966,"Romney, Mitt",Rocky Mountain,2012-08-20 00:00:00,-12110.0
3967,"Romney, Mitt",Rocky Mountain,2012-08-21 00:00:00,-75.0
3968,"Romney, Mitt",Rocky Mountain,2012-08-22 00:00:00,-13315.0
3969,"Romney, Mitt",Rocky Mountain,2012-08-23 00:00:00,-2515.0
3970,"Romney, Mitt",Rocky Mountain,2012-08-24 00:00:00,-14936.0
3971,"Romney, Mitt",Rocky Mountain,2012-08-25 00:00:00,-2500.0
3972,"Romney, Mitt",Rocky Mountain,2012-08-28 00:00:00,-6580.0
3973,"Romney, Mitt",Rocky Mountain,2012-08-31 00:00:00,-2750.0
3974,"Romney, Mitt",Rocky Mountain,2012-09-01 00:00:00,-500.0
3975,"Romney, Mitt",Rocky Mountain,2012-09-03 00:00:00,-22.0
3976,"Romney, Mitt",Rocky Mountain,2012-09-04 00:00:00,-7648.0
3977,"Romney, Mitt",Rocky Mountain,2012-09-05 00:00:00,-13645.27
3978,"Romney, Mitt",Rocky Mountain,2012-09-07 00:00:00,-3373.0
3979,"Romney, Mitt",Rocky Mountain,2012-09-10 00:00:00,-8000.0
3980,"Romney, Mitt",Rocky Mountain,2012-09-11 00:00:00,-500.0
3981,"Romney, Mitt",Rocky Mountain,2012-09-12 00:00:00,-4000.0
3982,"Romney, Mitt",Rocky Mountain,2012-09-13 00:00:00,-63.0
3983,"Romney, Mitt",Rocky Mountain,2012-09-14 00:00:00,-5000.0
3984,"Romney, Mitt",Rocky Mountain,2012-09-17 00:00:00,-10570.0
3985,"Romney, Mitt",Rocky Mountain,2012-09-18 00:00:00,-350.01
3986,"Romney, Mitt",Rocky Mountain,2012-09-19 00:00:00,-1000.0
3987,"Romney, Mitt",Rocky Mountain,2012-09-20 00:00:00,-2500.0
3988,"Romney, Mitt",Rocky Mountain,2012-09-21 00:00:00,-305.0
3989,"Romney, Mitt",Rocky Mountain,2012-09-22 00:00:00,-2500.0
3990,"Romney, Mitt",Rocky Mountain,2012-09-23 00:00:00,-48.5
3991,"Romney, Mitt",Rocky Mountain,2012-09-24 00:00:00,-4710.0
3992,"Romney, Mitt",Rocky Mountain,2012-09-25 00:00:00,-5000.0
3993,"Romney, Mitt",Rocky Mountain,2012-09-27 00:00:00,-10956.0
3994,"Romney, Mitt",Rocky Mountain,2012-09-29 00:00:00,-2500.0
3995,"Romney, Mitt",Rocky Mountain,2012-09-30 00:00:00,-2625.0
3996,"Romney, Mitt",Rocky Mountain,2012-10-01 00:00:00,-2975.0
3997,"Romney, Mitt",Rocky Mountain,2012-10-03 00:00:00,-4750.0
3998,"Romney, Mitt",Rocky Mountain,2012-10-04 00:00:00,-10000.0
3999,"Romney, Mitt",Rocky Mountain,2012-10-05 00:00:00,-5000.0
4000,"Romney, Mitt",Rocky Mountain,2012-10-07 00:00:00,-100.0
4001,"Romney, Mitt",Rocky Mountain,2012-10-09 00:00:00,-2000.0
4002,"Romney, Mitt",Rocky Mountain,2012-10-10 00:00:00,-2500.0
4003,"Romney, Mitt",Rocky Mountain,2012-10-11 00:00:00,-10000.0
4004,"Romney, Mitt",Rocky Mountain,2012-10-12 00:00:00,-300.0
4005,"Romney, Mitt",Rocky Mountain,2012-10-13 00:00:00,-2600.0
4006,"Romney, Mitt",Rocky Mountain,2012-10-16 00:00:00,-7847.24
4007,"Romney, Mitt",Rocky Mountain,2012-10-17 00:00:00,-3037.73
4008,"Romney, Mitt",Rocky Mountain,2012-10-18 00:00:00,-500.0
4009,"Romney, Mitt",Rocky Mountain,2012-10-19 00:00:00,-2500.0
4010,"Romney, Mitt",Rocky Mountain,2012-10-20 00:00:00,-1000.0
4011,"Romney, Mitt",Rocky Mountain,2012-10-22 00:00:00,-5250.0
4012,"Romney, Mitt",Rocky Mountain,2012-10-23 00:00:00,-25.0
4013,"Romney, Mitt",Rocky Mountain,2012-10-24 00:00:00,-10100.0
4014,"Romney, Mitt",Rocky Mountain,2012-10-25 00:00:00,-5510.0
4015,"Romney, Mitt",Rocky Mountain,2012-10-26 00:00:00,-250.0
4016,"Romney, Mitt",Rocky Mountain,2012-10-27 00:00:00,-17065.0
4017,"Romney, Mitt",Rocky Mountain,2012-10-29 00:00:00,-2500.0
4018,"Romney, Mitt",Rocky Mountain,2012-10-30 00:00:00,-10350.0
4019,"Romney, Mitt",Rocky Mountain,2012-11-02 00:00:00,-2250.0
4020,"Romney, Mitt",Rocky Mountain,2012-11-03 00:00:00,-27025.0
4021,"Romney, Mitt",Rocky Mountain,2012-11-05 00:00:00,-1200.0
4022,"Romney, Mitt",Rocky Mountain,2012-11-06 00:00:00,-2750.0
4023,"Romney, Mitt",Rocky Mountain,2012-11-13 00:00:00,-3500.0
4024,"Romney, Mitt",Rocky Mountain,2012-11-19 00:00:00,-22578.0
4025,"Romney, Mitt",Rocky Mountain,2012-11-20 00:00:00,-546.1600000000001
4026,"Romney, Mitt",Rocky Mountain,2012-11-27 00:00:00,-50.0
4027,"Romney, Mitt",Rocky Mountain,2012-11-30 00:00:00,-7500.0
4028,"Romney, Mitt",Rocky Mountain,2012-12-04 00:00:00,-500.0
4029,"Romney, Mitt",Rocky Mountain,2012-12-05 00:00:00,-200.0
4030,"Romney, Mitt",Rocky Mountain,2012-12-06 00:00:00,-100.0
4031,"Romney, Mitt",Rocky Mountain,2012-12-07 00:00:00,-700.0
4032,"Romney, Mitt",Rocky Mountain,2012-12-13 00:00:00,-12313.0
4033,"Romney, Mitt",Rocky Mountain,2012-12-14 00:00:00,-3000.0
4034,"Romney, Mitt",Rocky Mountain,2012-12-31 00:00:00,-11350.0
4035,"Romney, Mitt",Southeast,2011-04-21 00:00:00,-2500.0
4036,"Romney, Mitt",Southeast,2011-05-17 00:00:00,-10000.0
4037,"Romney, Mitt",Southeast,2011-05-24 00:00:00,-2500.0
4038,"Romney, Mitt",Southeast,2011-06-10 00:00:00,-2500.0
4039,"Romney, Mitt",Southeast,2011-06-20 00:00:00,-2500.0
4040,"Romney, Mitt",Southeast,2011-06-22 00:00:00,-5010.0
4041,"Romney, Mitt",Southeast,2011-06-27 00:00:00,-1000.0
4042,"Romney, Mitt",Southeast,2011-06-28 00:00:00,-5000.0
4043,"Romney, Mitt",Southeast,2011-07-03 00:00:00,-2500.0
4044,"Romney, Mitt",Southeast,2011-07-06 00:00:00,-2750.0
4045,"Romney, Mitt",Southeast,2011-07-08 00:00:00,-5000.0
4046,"Romney, Mitt",Southeast,2011-07-14 00:00:00,-2500.0
4047,"Romney, Mitt",Southeast,2011-07-15 00:00:00,-2610.0
4048,"Romney, Mitt",Southeast,2011-07-18 00:00:00,-1000.0
4049,"Romney, Mitt",Southeast,2011-07-21 00:00:00,-5414.31
4050,"Romney, Mitt",Southeast,2011-07-26 00:00:00,-1000.0
4051,"Romney, Mitt",Southeast,2011-07-28 00:00:00,-2500.0
4052,"Romney, Mitt",Southeast,2011-07-29 00:00:00,-2500.0
4053,"Romney, Mitt",Southeast,2011-07-30 00:00:00,-5000.0
4054,"Romney, Mitt",Southeast,2011-08-01 00:00:00,-2750.0
4055,"Romney, Mitt",Southeast,2011-08-02 00:00:00,-150.0
4056,"Romney, Mitt",Southeast,2011-08-06 00:00:00,-350.0
4057,"Romney, Mitt",Southeast,2011-08-09 00:00:00,-2500.0
4058,"Romney, Mitt",Southeast,2011-08-11 00:00:00,-3500.0
4059,"Romney, Mitt",Southeast,2011-08-19 00:00:00,-2500.0
4060,"Romney, Mitt",Southeast,2011-08-26 00:00:00,-2500.0
4061,"Romney, Mitt",Southeast,2011-09-01 00:00:00,-2500.0
4062,"Romney, Mitt",Southeast,2011-09-06 00:00:00,-3000.0
4063,"Romney, Mitt",Southeast,2011-09-07 00:00:00,-2933.19
4064,"Romney, Mitt",Southeast,2011-09-08 00:00:00,-200.12
4065,"Romney, Mitt",Southeast,2011-09-09 00:00:00,-2500.0
4066,"Romney, Mitt",Southeast,2011-09-16 00:00:00,-3000.0
4067,"Romney, Mitt",Southeast,2011-09-19 00:00:00,-150.0
4068,"Romney, Mitt",Southeast,2011-09-20 00:00:00,-5000.0
4069,"Romney, Mitt",Southeast,2011-09-26 00:00:00,-2500.0
4070,"Romney, Mitt",Southeast,2011-09-27 00:00:00,-200.0
4071,"Romney, Mitt",Southeast,2011-09-30 00:00:00,-2500.0
4072,"Romney, Mitt",Southeast,2011-10-01 00:00:00,-1250.0
4073,"Romney, Mitt",Southeast,2011-10-03 00:00:00,-1500.0
4074,"Romney, Mitt",Southeast,2011-10-04 00:00:00,-1000.0
4075,"Romney, Mitt",Southeast,2011-10-07 00:00:00,-1500.0
4076,"Romney, Mitt",Southeast,2011-10-13 00:00:00,-3200.0
