"SubjectAssgn","GenID","ExpAssgn","Language","Training","TrainType","Sex","Instrument","InstYears","InstPlay","EarTrain","EarTrainYear","Vowel","VowelHeight","VowelPosition","F1","F2","F3","F1.F2","F1.F3","F2.F3","BarkF2.F1","BarkF3.F1","BarkF3.F2","Item","ItemType","SCGDiff","logSCGDiff","RT","RespNum","RespNum2","absRT","logAbsRT","ItemPair"
"a-u-subject-3","Subject3-subj6","a-u","english","yes","formal","female","vocal-piano","7--10","yes","yes","7","u","high","back",378,997,2343,0.379,0.161,0.426,4.704,10.263,5.559,"u-square-square","same",0,0,572.12,1,100,572.12,2.75748713,"square-square"
"a-u-subject-3","Subject3-subj6","a-u","english","yes","formal","female","vocal-piano","7--10","yes","yes","7","u","high","back",378,997,2343,0.379,0.161,0.426,4.704,10.263,5.559,"u-square-square","same",0,0,495.6,1,100,495.6,2.695131298,"square-square"
"a-u-subject-3","Subject3-subj6","a-u","english","yes","formal","female","vocal-piano","7--10","yes","yes","7","u","high","back",378,997,2343,0.379,0.161,0.426,4.704,10.263,5.559,"u-square-square","same",0,0,542.56,1,100,542.56,2.734447772,"square-square"
"a-u-subject-3","Subject3-subj6","a-u","english","yes","formal","female","vocal-piano","7--10","yes","yes","7","u","high","back",378,997,2343,0.379,0.161,0.426,4.704,10.263,5.559,"u-square-square","same",0,0,773.17,1,100,773.17,2.888274994,"square-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,1248.51,1,100,1248.51,3.096392025,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,742.41,1,100,742.41,2.870643813,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,549.62,1,100,549.62,2.740062528,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,576,1,100,576,2.760422483,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,1262.03,1,100,1262.03,3.101069679,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,963.02,1,100,963.02,2.983635307,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,506.76,1,100,506.76,2.704802327,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,870.81,1,100,870.81,2.939923408,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,862.81,1,100,862.81,2.93591517,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,513.13,1,100,513.13,2.710227406,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,1040.33,1,100,1040.33,3.017171122,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,1064.63,1,100,1064.63,3.0271987,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,592.18,1,100,592.18,2.772453736,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,578.42,1,100,578.42,2.762243301,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,447.29,1,100,447.29,2.650589189,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,1183.86,1,100,1183.86,3.073300347,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,502.38,1,100,502.38,2.701032342,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,465.63,1,100,465.63,2.668040954,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,316.52,1,100,316.52,2.500401157,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-2","same",0,0,506.93,1,100,506.93,2.704947993,"2-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,732.99,1,100,732.99,2.86509805,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,582.38,1,100,582.38,2.765206452,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-715.02,0,0,715.02,2.85431819,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-2000,0,0,2000,3.301029996,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-893.16,0,0,893.16,2.950929265,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-618.08,0,0,618.08,2.791044691,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-1068.92,0,0,1068.92,3.028945203,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-583.05,0,0,583.05,2.7657058,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-1012.58,0,0,1012.58,3.005429345,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-1189.34,0,0,1189.34,3.075306025,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-789.34,0,0,789.34,2.897264111,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-569.09,0,0,569.09,2.755180954,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-369.88,0,0,369.88,2.568060849,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-887.11,0,0,887.11,2.947977475,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-2000,0,0,2000,3.301029996,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-2000,0,0,2000,3.301029996,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-769.82,0,0,769.82,2.88638919,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-1228.69,0,0,1228.69,3.089442324,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-1405.14,0,0,1405.14,3.147719597,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-2","diff",-12.35791915,0.013972807,-471.9,0,0,471.9,2.673849977,"23-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,745.74,1,100,745.74,2.872587438,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,969.36,1,100,969.36,2.986485095,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,586.58,1,100,586.58,2.768327251,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,1062.97,1,100,1062.97,3.026521008,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,1633.76,1,100,1633.76,3.213188259,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,1106.09,1,100,1106.09,3.043790466,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,-2000,0,0,2000,3.301029996,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,501.61,1,100,501.61,2.700366186,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,580.86,1,100,580.86,2.764071471,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,732.04,1,100,732.04,2.864534812,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,477.46,1,100,477.46,2.678936994,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,1120.41,1,100,1120.41,3.049376976,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,396.67,1,100,396.67,2.598429356,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,1028.26,1,100,1028.26,3.012102942,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,559.14,1,100,559.14,2.747520562,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,1198.9,1,100,1198.9,3.07878296,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,-2000,0,0,2000,3.301029996,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,435.69,1,100,435.69,2.639177592,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,496.41,1,100,496.41,2.695840522,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-23","same",0,0,583.64,1,100,583.64,2.766145049,"23-23"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-661.4,0,0,661.4,2.820464191,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-705.01,0,0,705.01,2.848195277,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-602.75,0,0,602.75,2.780137219,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-1144.54,0,0,1144.54,3.058630975,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-695,0,0,695,2.841984805,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-631.36,0,0,631.36,2.800277064,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-593.64,0,0,593.64,2.773523156,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-1141.78,0,0,1141.78,3.057582431,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-418.03,0,0,418.03,2.62120745,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-2000,0,0,2000,3.301029996,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-1058.69,0,0,1058.69,3.024768811,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-770.83,0,0,770.83,2.886958609,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-1195.33,0,0,1195.33,3.077487819,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-515.37,0,0,515.37,2.712119134,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-916.74,0,0,916.74,2.962246181,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-797.98,0,0,797.98,2.901992007,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-493.5,0,0,493.5,2.693287157,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-451.16,0,0,451.16,2.654330588,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-803.51,0,0,803.51,2.904991286,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-4","diff",-15.42057142,0.010657317,-483.04,0,0,483.04,2.683983096,"23-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,719.24,1,100,719.24,2.856873832,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-910.59,0,0,910.59,2.959322877,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-1355.59,0,0,1355.59,3.132128356,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,768.72,1,100,768.72,2.88576818,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-864.32,0,0,864.32,2.936674563,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-622.04,0,0,622.04,2.793818313,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-720.43,0,0,720.43,2.857591789,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-1733.33,0,0,1733.33,3.238881254,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-815.76,0,0,815.76,2.911562406,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-2000,0,0,2000,3.301029996,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-621.37,0,0,621.37,2.793350282,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-583.95,0,0,583.95,2.766375663,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,669.93,1,100,669.93,2.826029426,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-998.4,0,0,998.4,2.999304572,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-563.08,0,0,563.08,2.750570102,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-1127.78,0,0,1127.78,3.052224389,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-711.45,0,0,711.45,2.852144384,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-552.87,0,0,552.87,2.742623025,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-642.25,0,0,642.25,2.807704113,"23-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-23-square","diff",-19.51121047,0.01403736,-572.87,0,0,572.87,2.75805608,"23-square"
